book_id,title,author,fictional,popularity_score,isbn,page_count,tags,cover_image_filename,cover_image_dominant_color,cover_image_bg_color,is_cover_image_dark,createdAt,updatedAt,introdone
1047,The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity,Lee Strobel,False,72,9780310234692,304,"{religion,influential}",1047.webp,#256664,#c2d4d4,True,2025-04-06 07:49:31.738+00,2025-05-24 17:46:53.678+00,true
1048,The Long Hard Road Out of Hell,Marilyn Manson,False,75,9780060987465,288,"{biography,influential}",1048.webp,#51121d,#cebdc0,True,2025-04-06 07:49:31.739+00,2025-05-24 17:47:01.808+00,true
1049,Story of a Soul: The Autobiography of St. Thérèse of Lisieux,Thérèse of Lisieux,False,80,9780935216585,228,"{classic,religion}",1049.webp,#faead4,#e1d3bf,False,2025-04-06 07:49:31.74+00,2025-05-24 17:47:12.464+00,true
1067,Travels with Charley: In Search of America,John Steinbeck,False,80,9780140053203,214,{classic},1067.webp,#faecd2,#e1d4bd,False,2025-04-06 07:49:31.76+00,2025-05-24 17:47:55.591+00,true
1070,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,False,80,9780060938451,356,"{bestseller,influential}",1070.webp,#ca2e1a,#f0c5bf,True,2025-04-06 07:49:31.764+00,2025-05-24 17:48:06.104+00,true
1054,The 10X Rule: The Only Difference Between Success and Failure,Grant Cardone,False,85,9780470627600,240,"{motivational,bestseller}",1054.webp,#c74110,#efcabc,True,2025-04-06 07:49:31.746+00,2025-05-01 13:43:32.226+00,true
1056,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,False,88,9780553351392,160,"{mindfulness,influential}",1056.webp,#d6ba6c,#e2cf98,True,2025-04-06 07:49:31.748+00,2025-05-01 13:43:40.025+00,true
1069,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,False,85,9781594200823,450,"{bestseller,influential}",1069.webp,#62724b,#d3d7cd,True,2025-04-06 07:49:31.763+00,2025-05-01 13:43:57.206+00,true
1061,"The Cheat Code (Wisdom Revolution, #3)",Misba,False,0,NULL,NULL,{},1061.webp,NULL,NULL,NULL,2025-04-06 07:49:31.753+00,2025-04-26 14:46:17.026+00,true
1071,The Power of Myth,Joseph Campbell,False,85,9780385418867,320,"{classic,influential}",1071.webp,#182643,#bec2ca,True,2025-04-06 07:49:31.765+00,2025-05-01 13:44:06.551+00,true
1029,The Complete Conversations with God,Neale Donald Walsch,False,75,9780399153297,752,"{spirituality,influential}",1029.webp,#b7c3c8,#cdd5d9,True,2025-04-06 07:49:31.719+00,2025-05-24 17:42:02.494+00,true
1030,The Art Book,Phaidon Press,False,70,9780714864679,592,"{educational,art}",1030.webp,#151715,#bdbebd,True,2025-04-06 07:49:31.72+00,2025-05-24 17:42:09.144+00,true
1050,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,John G. Neihardt,False,85,9780803283855,336,"{classic,historical}",1050.webp,#ab3316,#e7c6be,True,2025-04-06 07:49:31.742+00,2025-05-01 13:43:24.95+00,true
1079,A Room of One’s Own,Virginia Woolf,False,85,9780156787338,114,"{classic,influential}",1079.webp,#f9dcdc,#e0c6c6,False,2025-04-06 07:49:31.774+00,2025-05-01 13:44:34.402+00,true
1081,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,False,85,9781577314806,236,"{bestseller,influential,self-improvement}",1081.webp,#67a58d,#d5e6df,True,2025-04-06 07:49:31.776+00,2025-05-01 13:44:45.412+00,true
1088,Wild Swans: Three Daughters of China,Jung Chang,False,85,9780743246989,524,"{bestseller,historical,biography}",1088.webp,#6d4730,#d6cbc5,True,2025-04-06 07:49:31.784+00,2025-05-01 13:44:55.234+00,true
1084,Sapiens: A Brief History of Humankind,Yuval Noah Harari,False,95,9780062316097,443,"{bestseller,influential,educational}",1084.webp,#1b242e,#bfc2c5,True,2025-04-06 07:49:31.779+00,2025-04-27 08:13:31.325+00,true
1099,Helter Skelter: The True Story of the Manson Murders,Vincent Bugliosi,False,90,9780393322231,689,"{bestseller,historical}",1099.webp,#c95e41,#f0d2ca,True,2025-04-06 07:49:31.796+00,2025-04-27 08:13:35.073+00,true
1101,Survival in Auschwitz,Primo Levi,False,80,9780684826806,187,"{historical,classic}",1101.webp,#8d2d14,#dfc4bd,True,2025-04-06 07:49:31.798+00,2025-05-24 17:49:11.26+00,true
1092,On Writing: A Memoir of the Craft,Stephen King,False,85,9781439156810,288,"{bestseller,educational}",1092.webp,#162630,#bec2c5,True,2025-04-06 07:49:31.788+00,2025-05-01 13:45:02.732+00,true
1091,"God Is the Cure, Love Is the Answer: A Memoir",Aimee Cabo Nikolov,False,50,NULL,NULL,{memoir},1091.webp,NULL,NULL,NULL,2025-04-06 07:49:31.787+00,2025-04-26 14:46:17.097+00,true
1097,Thus Spoke Zarathustra,Friedrich Nietzsche,False,85,9780140441185,352,"{classic,philosophical}",1097.webp,#ad3113,#e8c5bd,True,2025-04-06 07:49:31.794+00,2025-05-01 13:45:12.106+00,true
1094,Zodiac Explained: Understanding the Innate Motives Behind Our Actions,Alb Imeri,False,40,NULL,NULL,{niche},1094.webp,NULL,NULL,NULL,2025-04-06 07:49:31.79+00,2025-04-26 14:46:17.108+00,true
1102,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Jon Krakauer,False,88,9780385494786,368,"{bestseller,adventure,historical}",1102.webp,#63a1b1,#d3e5e9,True,2025-04-06 07:49:31.799+00,2025-05-01 13:45:26.712+00,true
1104,The Federalist Papers,Alexander Hamilton,False,90,9780451528810,688,"{classic,foundational}",1104.webp,#263e41,#c2c9ca,True,2025-04-06 07:49:31.802+00,2025-04-27 08:13:51.22+00,true
1106,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,False,87,9780316010665,320,"{bestseller,psychology,influential}",1106.webp,#5d5f6d,#d2d2d6,True,2025-04-06 07:49:31.804+00,2025-05-01 13:45:42.555+00,true
1103,Isabella Warrior Queen,Michael G. Kramer,False,45,NULL,NULL,{historical},1103.webp,NULL,NULL,NULL,2025-04-06 07:49:31.801+00,2025-04-26 14:46:17.146+00,true
1113,The Total Money Makeover: A Proven Plan for Financial Fitness,Dave Ramsey,False,90,9780785289081,272,"{bestseller,self-improvement,money}",1113.webp,#a5783d,#e6d9c9,True,2025-04-06 07:49:31.812+00,2025-04-27 08:13:56.925+00,true
1115,The Second Sex,Simone de Beauvoir,False,85,9780679724513,800,"{classic,feminism,philosophy}",1115.webp,#6a2433,#d5c2c6,True,2025-04-06 07:49:31.814+00,2025-05-01 13:45:49.985+00,true
1078,The Autobiography of Benjamin Franklin,Benjamin Franklin,False,85,9780486290737,160,"{classic,foundational}",1078.webp,#8d7c5c,#dfdad1,True,2025-04-06 07:49:31.773+00,2025-05-01 13:44:20.821+00,true
1085,Midnight in the Garden of Good and Evil,John Berendt,False,80,9780679751526,388,"{bestseller,adapted-to-film}",1085.webp,#0c140f,#bbbdbc,True,2025-04-06 07:49:31.78+00,2025-05-24 17:48:11.934+00,true
1083,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,False,90,9780316346627,301,"{bestseller,influential}",1083.webp,#f9c553,#fbd687,True,2025-04-06 07:49:31.778+00,2025-04-27 08:13:28.749+00,true
1075,The Selfish Gene,Richard Dawkins,False,90,9780199291151,360,"{bestseller,influential}",1075.webp,#5c8266,#d1dcd4,True,2025-04-06 07:49:31.77+00,2025-04-27 08:13:22.778+00,true
1142,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,False,75,9781400032808,372,"{bestseller,historical}",1142.webp,#e5c28c,#edd4af,True,2025-04-06 07:49:31.843+00,2025-05-24 17:50:06.197+00,true
1128,Constant Companion: Your Practical Path to Real Interaction with God,Ami Loper,False,50,NULL,200,{religion},1128.webp,NULL,NULL,NULL,2025-04-06 07:49:31.828+00,2025-04-26 14:46:17.227+00,true
1129,I'm Just Saying: A Guide to Maintaining Civil Discourse in an Increasingly Divided World,Milan Kordestani,False,55,NULL,150,{educational},1129.webp,NULL,NULL,NULL,2025-04-06 07:49:31.829+00,2025-04-26 14:46:17.23+00,true
1160,Leonardo's Notebooks,Leonardo da Vinci,False,85,NULL,384,"{classic,historical,influential}",1160.webp,#dda93f,#e7c379,True,2025-04-06 07:49:31.863+00,2025-05-01 13:46:17.417+00,true
1136,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,Malala Yousafzai,False,95,9780316322409,368,"{bestseller,influential}",1136.webp,NULL,NULL,NULL,2025-04-06 07:49:31.836+00,2025-04-26 14:46:17.247+00,true
1153,All the President’s Men,Carl Bernstein,False,90,9780671894412,384,"{bestseller,historical}",1153.webp,#97260a,#e2c2bb,True,2025-04-06 07:49:31.855+00,2025-04-27 08:14:16.139+00,true
1143,A Heartbreaking Work of Staggering Genius,Dave Eggers,False,70,9780375725784,437,"{award-winning,influential}",1143.webp,#d03112,#f2c5bd,True,2025-04-06 07:49:31.844+00,2025-05-24 17:50:15.401+00,true
1156,"Girl, Interrupted",Susanna Kaysen,False,75,9780679746041,192,"{award-winning,adapted-to-film}",1156.webp,#ceb6c9,#ddccd9,True,2025-04-06 07:49:31.858+00,2025-05-24 17:50:47.061+00,true
1145,Adoption Stories,Janine Myung Ja,False,50,NULL,NULL,{educational},1145.webp,NULL,NULL,NULL,2025-04-06 07:49:31.846+00,2025-04-26 14:46:17.271+00,true
1151,From Manchester to the Arctic,Sheena Billett,False,40,NULL,NULL,{},1151.webp,NULL,NULL,NULL,2025-04-06 07:49:31.853+00,2025-04-26 14:46:17.286+00,true
1159,"Rich Dad, Poor Dad",Robert T. Kiyosaki,False,95,9781612680194,336,"{bestseller,motivational}",1159.webp,#6a4478,#d5cbd9,True,2025-04-06 07:49:31.862+00,2025-04-27 08:14:18.7+00,true
1157,Down and Out in Paris and London,George Orwell,False,80,9780156262248,213,"{classic,influential}",1157.webp,#4d4536,#cdcbc7,True,2025-04-06 07:49:31.86+00,2025-05-24 17:50:53.083+00,true
1162,A Whole New Mind: Why Right-Brainers Will Rule the Future,Daniel H. Pink,False,75,9781594481710,275,"{influential,educational}",1162.webp,#d64f0a,#f3cebb,True,2025-04-06 07:49:31.865+00,2025-05-24 17:51:01.847+00,true
1130,Black Like Me,John Howard Griffin,False,85,9780451208644,208,"{classic,historical}",1130.webp,#837560,#dcd8d3,True,2025-04-06 07:49:31.83+00,2025-05-01 13:46:03.438+00,true
1120,The Agony and the Ecstasy,Irving Stone,False,80,9780451171351,776,"{historical,classic}",1120.webp,#bfab86,#d2c4aa,True,2025-04-06 07:49:31.819+00,2025-05-24 17:49:35.673+00,true
1119,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,False,70,9780785263708,243,"{spirituality,self-improvement}",1119.webp,NULL,NULL,NULL,2025-04-06 07:49:31.818+00,2025-04-26 14:46:17.318+00,true
1126,Death Be Not Proud,John Gunther,False,75,9780061230974,224,{classic},1126.webp,#f8a432,#fabf70,True,2025-04-06 07:49:31.826+00,2025-05-24 17:49:50.619+00,true
1139,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,False,90,9780143036555,592,"{bestseller,influential}",1139.webp,#301207,#c5bdb9,True,2025-04-06 07:49:31.839+00,2025-04-27 08:14:04.003+00,true
1172,Boy Meets Girl: Say Hello to Courtship,Joshua Harris,False,65,9781590521670,247,"{relationships,self-improvement}",1172.webp,#da6d5a,#f5d6d1,True,2025-04-06 07:49:31.876+00,2025-05-24 17:51:25.066+00,true
1179,Euthyphro,Plato,False,85,NULL,64,"{classic,philosophical}",1179.webp,#d1b97f,#dfcea5,True,2025-04-06 07:49:31.883+00,2025-05-01 13:46:32.049+00,true
1174,The Four Loves,C.S. Lewis,False,75,9780156329309,141,"{classic,philosophical}",1174.webp,#ea907c,#f0b1a3,True,2025-04-06 07:49:31.878+00,2025-05-24 17:51:43.522+00,true
1175,Seth Speaks: The Eternal Validity of the Soul,Jane Roberts,False,70,9781878424075,480,"{spiritual,influential}",1175.webp,#251047,#c2bccb,True,2025-04-06 07:49:31.879+00,2025-05-24 17:51:59.261+00,true
1180,Orthodoxy,G.K. Chesterton,False,70,978-1598560534,160,"{classic,influential}",1180.webp,#3b535f,#c8cfd2,True,2025-04-06 07:49:31.885+00,2025-05-24 17:52:14.668+00,true
1187,The Man Without a Face: The Unlikely Rise of Vladimir Putin,Masha Gessen,False,80,978-1594486517,336,"{political,biography}",1187.webp,#51261e,#cec2c0,True,2025-04-06 07:49:31.892+00,2025-05-24 17:52:44.737+00,true
1191,One Thousand Gifts: A Dare to Live Fully Right Where You Are,Ann Voskamp,False,85,978-0310321910,240,"{motivational,self-improvement}",1191.webp,#e3dab7,#ccc4a5,False,2025-04-06 07:49:31.896+00,2025-05-01 13:46:52.729+00,true
1189,The Monster of Florence,Douglas Preston,False,78,978-0446581196,336,{true-crime},1189.webp,#892310,#dec1bc,True,2025-04-06 07:49:31.894+00,2025-05-24 17:52:58.704+00,true
1197,"Leadership: Past, Present & Future",Carlos Rivera,False,65,NULL,NULL,{leadership},1197.webp,#c64c1b,#efcdbf,True,2025-04-06 07:49:31.903+00,2025-05-24 17:53:13.445+00,true
1258,"Boy Erased: A Memoir of Identity, Faith, and Family",Garrard Conley,False,80,NULL,NULL,"{biography,influential}",1258.webp,#d39b31,#f3e3c5,True,2025-04-06 07:49:31.971+00,2025-05-24 17:56:52.769+00,true
1170,Bad Boy: A Memoir,Walter Dean Myers,False,70,9780064472883,224,"{memoir,influential}",1170.webp,#e2341f,#f7c6c0,True,2025-04-06 07:49:31.874+00,2025-05-24 17:51:17.487+00,true
1198,"My Death Experiences - A Preacher’s 18 Apocalyptic Encounter with Death, Heaven & Hell.",Zion Odum,False,50,NULL,NULL,{religion},1198.webp,NULL,NULL,NULL,2025-04-06 07:49:31.904+00,2025-04-26 14:46:17.395+00,true
1200,Politixworks,Marcus L. Lukusa,False,0,NULL,NULL,{niche},1200.webp,NULL,NULL,NULL,2025-04-06 07:49:31.906+00,2025-04-26 14:46:17.401+00,true
1205,AfterTastes and Tales from Russia,Jake Danishevsky,False,0,NULL,NULL,{niche},1205.webp,NULL,NULL,NULL,2025-04-06 07:49:31.911+00,2025-04-26 14:46:17.417+00,true
1212,"No Pressure, No Diamonds: Mining for Gifts in Illness and Loss",Teri A. Dillion,False,0,NULL,NULL,{motivational},1212.webp,NULL,NULL,NULL,2025-04-06 07:49:31.919+00,2025-04-26 14:46:17.434+00,true
1171,The 7 Habits of Highly Effective Families: Creating a Nurturing Family in a Turbulent World,Stephen R. Covey,False,85,9780307440853,390,"{bestseller,self-improvement}",1171.webp,#aca567,#e8e6d5,True,2025-04-06 07:49:31.875+00,2025-05-01 13:46:24.677+00,true
1217,The Shock of the New,Robert Hughes,False,70,NULL,NULL,{influential},1217.webp,#e1671d,#f7d5c0,True,2025-04-06 07:49:31.924+00,2025-05-24 17:53:46.193+00,true
1221,The Sealed Nectar | Biography of Prophet Muhammad,Safiur Rahman Mubarakpuri,False,80,NULL,NULL,"{award-winning,historical}",1221.webp,#72160e,#d7bebb,True,2025-04-06 07:49:31.929+00,2025-05-24 17:53:54.132+00,true
1220,The Bench,Joel Elston,False,50,NULL,NULL,{motivational},1220.webp,NULL,NULL,NULL,2025-04-06 07:49:31.927+00,2025-04-26 14:46:17.46+00,true
1224,I Have Lived A Thousand Years: Growing Up In The Holocaust,Livia Bitton-Jackson,False,75,NULL,NULL,"{historical,award-winning}",1224.webp,#a59bb4,#e6e3ea,True,2025-04-06 07:49:31.932+00,2025-05-24 17:54:01.537+00,true
1222,Spy... for Nobody!: Sixteen Years in the Syrian Intelligence,Basel Saneeb,False,60,NULL,NULL,{historical},1222.webp,NULL,NULL,NULL,2025-04-06 07:49:31.93+00,2025-04-26 14:46:17.466+00,true
1234,Empress Dowager Cixi: The Concubine Who Launched Modern China,Jung Chang,False,85,NULL,NULL,"{bestseller,historical}",1234.webp,#de6d0e,#f6d6bb,True,2025-04-06 07:49:31.943+00,2025-05-01 13:47:32.038+00,true
1225,Lucky Man,Michael J. Fox,False,80,NULL,NULL,"{bestseller,influential}",1225.webp,#4e939f,#cde1e4,True,2025-04-06 07:49:31.933+00,2025-05-24 17:54:50.329+00,true
1228,Rejuvenaging: The Art and Science of Growing Older with Enthusiasm,Bill Gifford,False,65,NULL,NULL,{self-improvement},1228.webp,#095680,#bad0db,True,2025-04-06 07:49:31.937+00,2025-05-24 17:55:15.917+00,true
1235,The Rebel,Albert Camus,False,85,NULL,NULL,"{classic,philosophical}",1235.webp,#000003,#b8b8b9,True,2025-04-06 07:49:31.944+00,2025-05-01 13:47:44.95+00,true
1237,A Theory of Justice,John Rawls,False,90,NULL,NULL,"{classic,foundational}",1237.webp,#1a343f,#bfc6c9,True,2025-04-06 07:49:31.946+00,2025-04-27 08:14:33.839+00,true
1233,This Kind of War: A Study in Unpreparedness,T.R. Fehrenbach,False,70,NULL,NULL,{historical},1233.webp,#9b301e,#e3c5c0,True,2025-04-06 07:49:31.942+00,2025-05-24 17:55:39.584+00,true
1231,Peter: The Untold True Story,Christopher Daniel Mechling,False,55,NULL,NULL,{historical},1231.webp,NULL,NULL,NULL,2025-04-06 07:49:31.94+00,2025-04-26 14:46:17.489+00,true
1232,Show Your Work!: 10 Ways to Share Your Creativity and Get Discovered,Austin Kleon,False,80,NULL,NULL,"{self-improvement,motivational}",1232.webp,NULL,NULL,NULL,2025-04-06 07:49:31.941+00,2025-04-26 14:46:17.492+00,true
1239,A Newborn Business: Esports,Zoltan Andrejkovics,False,65,NULL,NULL,"{trending,educational}",1239.webp,#e53958,#f8c7d0,True,2025-04-06 07:49:31.949+00,2025-05-24 17:55:46.862+00,true
1243,"Change Your Brain, Change Your Life: The Breakthrough Program for Conquering Anxiety, Depression, Obsessiveness, Anger, and Impulsiveness",Daniel G. Amen,False,85,NULL,NULL,"{self-improvement,psychology}",1243.webp,#29402e,#c3c9c5,True,2025-04-06 07:49:31.953+00,2025-05-01 13:47:52.505+00,true
1216,The Conquest of Happiness,Bertrand Russell,False,80,NULL,NULL,"{classic,influential}",1216.webp,#f1b050,#f5c885,True,2025-04-06 07:49:31.923+00,2025-05-24 17:53:39.202+00,true
1236,World Peace: The Voice of a Mountain Bird,Amit Ray,False,60,NULL,NULL,{motivational},1236.webp,NULL,NULL,NULL,2025-04-06 07:49:31.945+00,2025-04-26 14:46:17.502+00,true
1223,Karma: A Yogi's Guide to Crafting Your Destiny,Sadhguru,False,85,NULL,NULL,"{self-improvement,motivational}",1223.webp,#080b17,#babbbe,True,2025-04-06 07:49:31.931+00,2025-05-01 13:47:15.19+00,true
1238,From Riches to Rags,Jaclyn Howell,False,50,NULL,NULL,{motivational},1238.webp,NULL,NULL,NULL,2025-04-06 07:49:31.948+00,2025-04-26 14:46:17.509+00,true
1244,Five Chimneys: A Woman Survivor's True Story of Auschwitz,Olga Lengyel,False,75,NULL,NULL,"{historical,award-winning}",1244.webp,#cd5526,#f1cfc2,True,2025-04-06 07:49:31.954+00,2025-05-24 17:56:03.287+00,true
1240,A Script for Aspiring Women Leaders: 5 Keys to Success,Mark Villareal,False,50,NULL,NULL,"{motivational,self-improvement}",1240.webp,NULL,NULL,NULL,2025-04-06 07:49:31.95+00,2025-04-26 14:46:17.514+00,true
1242,"Our Vietnam Wars: As Told by 100 Veterans Who Served (Our Vietnam Wars, #1)",William F. Brown,False,60,NULL,NULL,{historical},1242.webp,NULL,NULL,NULL,2025-04-06 07:49:31.952+00,2025-04-26 14:46:17.517+00,true
1245,The World Peace Diet: Eating for Spiritual Health and Social Harmony,Will Tuttle,False,65,NULL,NULL,"{""health & nutrition"",spirituality}",1245.webp,#3e908b,#c9e0df,True,2025-04-06 07:49:31.955+00,2025-05-24 17:56:10.132+00,true
1251,Cadillac Desert: The American West and Its Disappearing Water,Marc Reisner,False,75,NULL,NULL,"{environmental,influential}",1251.webp,#e78121,#f8dcc1,True,2025-04-06 07:49:31.962+00,2025-05-24 17:56:29.328+00,true
1252,Ryan White: My Own Story,Ryan White,False,80,NULL,NULL,"{biography,influential}",1252.webp,#59979a,#d1e2e3,True,2025-04-06 07:49:31.963+00,2025-05-24 17:56:37.942+00,true
1250,Korean War: A History From Beginning to End,Hourly History,False,60,NULL,NULL,{historical},1250.webp,NULL,NULL,NULL,2025-04-06 07:49:31.961+00,2025-04-26 14:46:17.54+00,true
1255,This Star Won't Go Out: The Life and Words of Esther Grace Earl,Esther Earl,False,75,NULL,NULL,"{biography,influential}",1255.webp,#3cbda7,#c9ede6,True,2025-04-06 07:49:31.967+00,2025-05-24 17:56:45.821+00,true
1259,John: A Biography,Cynthia Lennon,False,70,NULL,NULL,{biography},1259.webp,#d44424,#f3cbc2,True,2025-04-06 07:49:31.972+00,2025-05-24 17:56:59.195+00,true
1254,الرحيق المختوم,Safiur Rahman Mubarakpuri,False,70,NULL,NULL,"{award-winning,historical}",1254.webp,NULL,NULL,NULL,2025-04-06 07:49:31.966+00,2025-04-26 14:46:17.549+00,true
